3.999
4.315
4.507
4.858
5.01
5.34
5.501
5.828
6.019
6.349
6.519
6.826
7.011
7.351
7.511
7.836
7.996
8.346
8.479
8.828
8.998
9.336
9.494
9.822
10.005
10.325
10.497
10.832
10.99
11.319
11.479
11.807
11.992
12.311
12.478
12.829
12.979
13.317
13.482
13.809
13.976
14.309
14.463
14.818
14.968
15.301
15.488
15.815
15.965
16.317
16.483
16.78
16.954
17.307
17.466
17.783
17.932
18.262
18.436
18.789
18.939
19.302
19.434
19.773
19.938
20.263
20.438
20.801
20.983
21.315
21.505
21.803
21.961
22.317
22.458
22.828
23.004
23.327
23.51
23.838
24.023
24.34
24.507
24.834
25.008
25.362
25.494
25.854
26.037
26.345
26.48
26.829
26.979
27.358
27.472
27.804
27.972
28.317
28.484
28.81
28.997
29.326
29.502
29.865
30.006
30.341
30.516
30.852
31.032
31.358
31.533
31.869
32.035
32.37
32.536
32.868
33.018
33.384
33.515
33.855
34.003
34.322
34.486
34.818
34.992
35.34
35.474
35.844
36.011
36.339
36.497
36.841
37.005
37.328
37.511
37.854
38.013
38.347
38.498
38.841
39.01
39.363
39.538
39.851
40.028
40.354
40.503
40.849
41.016
41.331
41.48
41.807
41.982
42.295
42.458
42.827
42.975
43.328
43.512
43.842
44.029
44.353
44.512
44.841
44.999
45.352
45.52
45.851
46.019
46.348
46.515
46.846
47.014
47.384
47.533
47.861
48.037
48.367
48.548
48.874
49.019
49.353
49.52
49.827
50.005
50.315
50.491
50.808
50.983
